schedule_id,binary_sequence,requirement_id,covers,initial_group,depth,deadline,threshold,requirement_description
sched_0001,0000000000,R_case=wet_002_depth=1in_t=10_theta>=22,0,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0001,0000000000,R_case=wet_002_depth=5in_t=10_theta>=20,0,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0001,0000000000,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0002,0000000001,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0002,0000000001,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0002,0000000001,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0003,0000000010,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0003,0000000010,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0003,0000000010,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0004,0000000011,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0004,0000000011,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0004,0000000011,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0005,0000000100,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0005,0000000100,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0005,0000000100,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0006,0000000101,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0006,0000000101,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0006,0000000101,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0007,0000000110,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0007,0000000110,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0007,0000000110,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0008,0000000111,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0008,0000000111,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
sched_0008,0000000111,R_case=wet_002_depth=9in_t=10_theta>=18,1,wet_002,9in,10,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=dry_001_depth=1in_t=10_theta>=22,1,dry_001,1in,10,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=dry_001_depth=5in_t=10_theta>=20,1,dry_001,5in,10,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 10."
sched_0009,0000001000,R_case=dry_001_depth=9in_t=10_theta>=18,1,dry_001,9in,10,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=dry_002_depth=1in_t=10_theta>=22,1,dry_002,1in,10,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=dry_002_depth=5in_t=10_theta>=20,1,dry_002,5in,10,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 10."
sched_0009,0000001000,R_case=dry_002_depth=9in_t=10_theta>=18,1,dry_002,9in,10,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=medium_001_depth=1in_t=10_theta>=22,1,medium_001,1in,10,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=medium_001_depth=5in_t=10_theta>=20,1,medium_001,5in,10,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 10."
sched_0009,0000001000,R_case=medium_001_depth=9in_t=10_theta>=18,1,medium_001,9in,10,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=medium_002_depth=1in_t=10_theta>=22,1,medium_002,1in,10,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=medium_002_depth=5in_t=10_theta>=20,1,medium_002,5in,10,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 10."
sched_0009,0000001000,R_case=medium_002_depth=9in_t=10_theta>=18,1,medium_002,9in,10,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=wet_001_depth=1in_t=10_theta>=22,1,wet_001,1in,10,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=wet_001_depth=5in_t=10_theta>=20,1,wet_001,5in,10,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 10."
sched_0009,0000001000,R_case=wet_001_depth=9in_t=10_theta>=18,1,wet_001,9in,10,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 10."
sched_0009,0000001000,R_case=wet_002_depth=1in_t=10_theta>=22,1,wet_002,1in,10,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 10."
sched_0009,0000001000,R_case=wet_002_depth=5in_t=10_theta>=20,1,wet_002,5in,10,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 10."
