schedule_id,binary_sequence,requirement_id,covers,initial_group,depth,deadline,threshold,requirement_description
sched_0016,001111,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0016,001111,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0016,001111,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0016,001111,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0016,001111,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0016,001111,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0016,001111,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0016,001111,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0017,010000,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0017,010000,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0017,010000,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0018,010001,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0018,010001,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0018,010001,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0019,010010,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0019,010010,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0019,010010,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0020,010011,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0020,010011,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0020,010011,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0021,010100,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0021,010100,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0021,010100,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0022,010101,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0022,010101,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0022,010101,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0023,010110,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0023,010110,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0023,010110,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=wet_001_depth=9in_t=6_theta>=18,1,wet_001,9in,6,18.0,"For initial case 'wet_001', depth 9in must reach theta >= 18% by time step 6."
sched_0024,010111,R_case=wet_002_depth=1in_t=6_theta>=22,1,wet_002,1in,6,22.0,"For initial case 'wet_002', depth 1in must reach theta >= 22% by time step 6."
sched_0024,010111,R_case=wet_002_depth=5in_t=6_theta>=20,1,wet_002,5in,6,20.0,"For initial case 'wet_002', depth 5in must reach theta >= 20% by time step 6."
sched_0024,010111,R_case=wet_002_depth=9in_t=6_theta>=18,1,wet_002,9in,6,18.0,"For initial case 'wet_002', depth 9in must reach theta >= 18% by time step 6."
sched_0025,011000,R_case=dry_001_depth=1in_t=6_theta>=22,1,dry_001,1in,6,22.0,"For initial case 'dry_001', depth 1in must reach theta >= 22% by time step 6."
sched_0025,011000,R_case=dry_001_depth=5in_t=6_theta>=20,1,dry_001,5in,6,20.0,"For initial case 'dry_001', depth 5in must reach theta >= 20% by time step 6."
sched_0025,011000,R_case=dry_001_depth=9in_t=6_theta>=18,1,dry_001,9in,6,18.0,"For initial case 'dry_001', depth 9in must reach theta >= 18% by time step 6."
sched_0025,011000,R_case=dry_002_depth=1in_t=6_theta>=22,1,dry_002,1in,6,22.0,"For initial case 'dry_002', depth 1in must reach theta >= 22% by time step 6."
sched_0025,011000,R_case=dry_002_depth=5in_t=6_theta>=20,1,dry_002,5in,6,20.0,"For initial case 'dry_002', depth 5in must reach theta >= 20% by time step 6."
sched_0025,011000,R_case=dry_002_depth=9in_t=6_theta>=18,1,dry_002,9in,6,18.0,"For initial case 'dry_002', depth 9in must reach theta >= 18% by time step 6."
sched_0025,011000,R_case=medium_001_depth=1in_t=6_theta>=22,1,medium_001,1in,6,22.0,"For initial case 'medium_001', depth 1in must reach theta >= 22% by time step 6."
sched_0025,011000,R_case=medium_001_depth=5in_t=6_theta>=20,1,medium_001,5in,6,20.0,"For initial case 'medium_001', depth 5in must reach theta >= 20% by time step 6."
sched_0025,011000,R_case=medium_001_depth=9in_t=6_theta>=18,1,medium_001,9in,6,18.0,"For initial case 'medium_001', depth 9in must reach theta >= 18% by time step 6."
sched_0025,011000,R_case=medium_002_depth=1in_t=6_theta>=22,1,medium_002,1in,6,22.0,"For initial case 'medium_002', depth 1in must reach theta >= 22% by time step 6."
sched_0025,011000,R_case=medium_002_depth=5in_t=6_theta>=20,1,medium_002,5in,6,20.0,"For initial case 'medium_002', depth 5in must reach theta >= 20% by time step 6."
sched_0025,011000,R_case=medium_002_depth=9in_t=6_theta>=18,1,medium_002,9in,6,18.0,"For initial case 'medium_002', depth 9in must reach theta >= 18% by time step 6."
sched_0025,011000,R_case=wet_001_depth=1in_t=6_theta>=22,1,wet_001,1in,6,22.0,"For initial case 'wet_001', depth 1in must reach theta >= 22% by time step 6."
sched_0025,011000,R_case=wet_001_depth=5in_t=6_theta>=20,1,wet_001,5in,6,20.0,"For initial case 'wet_001', depth 5in must reach theta >= 20% by time step 6."
